Date,AA UN Equity,AXP UN Equity,BA UN Equity,BAC UN Equity,CAT UN Equity,CSCO UW Equity,CVX UN Equity,DD UN Equity,DIS UN Equity,GE UN Equity,HD UN Equity,HPQ UN Equity,IBM UN Equity,INTC UW Equity,JNJ UN Equity,JPM UN Equity,KO UN Equity,MCD UN Equity,MMM UN Equity,MRK UN Equity,MSFT UW Equity,PFE UN Equity,PG UN Equity,T UN Equity,TRV UN Equity,UNH UN Equity,UTX UN Equity,VZ UN Equity,WMT UN Equity,XOM UN Equity
2009/7/14,9.59,24.46,40.41,12.91,31.93,18.73,63,25.55,23.11,11.64,23.68,37.14,103.25,16.83,58.23,34.7,24.645,57.46,60.63,27.16,23.11,14.9,53.54,23.45,39.54,24.77,51.58,27.0506,48.13,66.22
2009/7/15,10.14,27.22,41.36,13.42,33.84,19.81,64.57,26.98,24.08,12.24,24.08,38.82,107.22,18.05,58.96,36.26,25.265,57.08,62,27.71,24.12,15.02,54.65,23.97,40.35,24.91,53.75,27.415,48.55,68.44
2009/7/16,10.44,28.28,42.05,13.17,34.15,20.12,64.89,27.44,24.79,12.4,24.4,39.67,110.64,18.5,59.25,36.13,25.395,57.22,63.4,27.87,24.44,15.07,55.21,23.71,40.54,25.25,53.97,27.5645,48.51,68.46
2009/7/17,10.22,28.03,41.36,12.89,33.99,20.51,65.12,27.57,24.51,11.65,24.67,39.98,115.42,18.79,59.23,36.89,25.16,57.84,62.92,27.68,24.29,14.96,55.92,23.98,40.42,25.09,53.8,27.6486,48.49,68.52
2009/7/20,10.6,28.89,42.2,12.24,36.65,21.15,65.64,28.33,25.37,11.67,24.8,40.43,116.44,18.9,59.06,36.98,25.515,58.28,63.84,27.94,24.53,15.26,55.56,24.42,40.47,24.84,54.97,27.8168,48.82,68.94
2009/7/21,10.14,29.38,43.02,12.19,39.46,21.59,66.25,28.32,25.2,11.47,24.46,40.57,117.04,18.9,59.49,36.94,25.175,58.63,64.2,29.65,24.83,15.7,55.49,24.57,40.71,25.59,53.97,28.3307,48.86,70.47
2009/7/22,10.2,28.76,42,12.23,38.66,21.45,65.94,28.47,25.38,11.63,24.77,40.8,115.57,19.14,59.19,36.83,24.565,58.82,64.67,29.45,24.8,15.87,54.87,24.84,41.36,26,53.12,28.1532,49.17,69.99
2009/7/23,10.8,29.45,41.95,12.69,41.26,21.9,67.89,30.15,26.8,11.95,25.28,41.64,117.13,19.48,60.22,38.15,24.59,56.09,69.43,30.25,25.56,16.15,55.16,25.48,42.61,27.05,53.38,29.2184,48.76,71.61
2009/7/24,11.02,29.51,42.37,12.51,42,21.88,68.43,30.04,26.58,12.03,25.32,41.72,117.64,19.36,61.51,37.92,24.68,56.08,69.42,30.99,23.45,16.48,55.84,25.45,43.22,27.32,52.23,29.4333,48.94,72.29
2009/7/27,11.3,28.38,42.24,13.09,42.86,21.84,68.85,30.36,26.45,12.32,25.16,41.84,117.63,19.47,61.27,38.13,24.76,55.97,69.91,30.77,23.11,16.62,55.78,25.73,43.54,27.62,52.11,28.9661,48.97,72.75
2009/7/28,11.26,27.68,43.25,13.34,42.9,21.93,68.34,30.1,26.37,12.52,25.39,41.98,117.28,19.37,60.92,38.08,24.695,56.47,69.88,30.02,23.47,16.03,55.71,25.52,43.35,29.08,52.44,29.3399,48.92,71.89
2009/7/29,11.01,27.75,43.37,13.52,41.83,21.72,67.12,29.54,25.89,12.26,25.39,42.19,117.26,19.4,61.16,37.77,24.64,56.41,68.72,29.87,23.8,15.75,56.12,25.95,42.63,28.41,53.2,29.8818,49.37,71.43
2009/7/30,11.46,28.23,43.24,13.97,43.41,21.98,67.7,30.81,26.22,13.11,25.85,42.71,117.86,19.33,61.79,38.47,24.835,55.59,69.9,29.94,23.81,15.94,56.23,26.34,41.94,28.1,54.23,30.1902,49.98,70.72
2009/7/31,11.76,28.33,42.91,14.79,44.06,22.01,69.47,30.93,25.12,13.4,25.94,43.3,117.93,19.25,60.89,38.65,24.92,55.06,70.52,30.01,23.52,15.93,55.51,26.23,43.07,28.06,54.47,29.9659,49.88,70.39
2009/8/3,12.6,28.65,43.79,15.32,45.12,22.56,70.4,31.9,25.52,13.72,26.32,43.38,119.92,19.37,61.1,39.6,24.8,55.13,72.14,30.02,23.83,16.04,55.61,26.23,45.02,27.36,55.18,29.9285,49.84,70.65
2009/8/4,12.84,28.71,44.16,15.64,47.89,22.44,70.41,32.14,25.64,13.82,26.29,43.42,119.6,19.32,61.06,40.21,24.75,55.01,72.03,29.84,23.77,16.07,55.46,26.27,46.26,26.93,54.79,29.7697,49.85,70.6
2009/8/5,13.28,30.36,44.03,16.66,46.64,22.15,69.79,32.08,25.27,13.99,26.33,43.26,118.47,18.86,60.45,41.78,24.585,55.09,71.83,29.61,23.81,15.87,53.91,25.73,46.58,26.18,54.22,29.2184,49.2,70.03
2009/8/6,12.8,31.31,45.52,16.7,47.14,22.29,69.25,32.46,25.37,14.31,26.54,42.21,117.38,18.7,59.93,40.75,24.695,54.84,72.4,29.36,23.46,15.79,51.46,25.55,46.78,25.98,55.06,28.9287,48.98,69.73
2009/8/7,13,32.69,46.69,16.42,47.78,22.18,69.5,32.83,26.69,14.7,27.26,43.54,119.33,18.66,59.9,42.36,24.67,55.2,72.9,30.1,23.57,15.96,52.03,25.62,47.46,26.51,55.59,29.0409,49.29,69.47
2009/8/10,12.69,32.34,45.77,16.68,47.15,21.64,69.23,32.38,26.44,14.57,27.1,43.67,118.7,18.76,60.72,42.69,24.72,56.27,70.91,30.6,23.42,15.91,52.17,25.58,46.42,27.07,55.89,28.8914,49.72,69.18
2009/8/11,12.71,31.51,45.39,15.85,46.28,21.17,67.94,32.98,25.9,13.99,26.89,43.39,117.79,18.64,60.22,41.24,24.52,56.02,71.34,30.33,23.15,15.83,51.93,25.36,44.93,27.82,55.77,28.5923,50.04,68.13
2009/8/12,12.96,31.8,46.34,15.93,47.58,21.43,68.72,32.49,26.22,14.13,27.2,44.18,119.29,18.81,60.59,42.21,24.23,56.26,72.33,30.74,23.53,15.86,52.08,25.65,46.43,27.79,58.17,29.1623,50.51,69.11
2009/8/13,13.71,31.98,46.62,17,47.17,21.51,68.53,33.23,26.26,14.1,27.68,44.35,119.58,19.05,60.32,42.9,24.06,55.78,72.6,30.98,23.62,15.8,52.3,25.48,47.47,28.37,57.4,29.0035,51.88,68.75
2009/8/14,13.27,31.72,44.87,17.39,46,21.31,68.63,32.36,25.86,13.92,27.14,44.09,118.57,18.77,60.08,42.45,24.235,55.27,71.32,30.98,23.7,15.77,52.37,25.45,47.25,28.06,57.21,29.0409,51.79,68.21
2009/8/17,12.41,30.39,44.16,16.56,43.95,20.73,66.59,31.06,25.09,13.36,26.11,43.11,116.86,18.46,59.82,40.73,24.35,54.5,70.08,30.88,23.25,15.88,52.21,25.02,46.61,28.48,56.13,28.2373,51.57,66.55
2009/8/18,12.92,31.69,43.78,16.9,45.11,21.01,66.94,31.33,25.2,13.59,26.93,43.96,117.63,18.79,59.8,41.7,24.305,55.26,70.35,30.71,23.58,15.98,52.45,25.1,47.51,28.18,56.81,28.2933,51.36,66.49
2009/8/19,12.48,31.7,43.52,16.75,45.17,21.24,68.16,31.89,25.48,13.53,26.75,43.83,118.57,18.8,60.37,41.41,24.68,55.65,70.79,31.48,23.64,16.37,52.8,25.38,47.96,28.18,56,28.4335,51.67,68
2009/8/20,12.43,32.52,44.74,17.14,45.5,21.89,68.62,31.94,25.89,13.81,26.68,43.98,118.95,18.71,60.95,42.42,24.71,56.14,71.23,31.34,23.67,16.23,53.02,25.54,47.81,28.39,57.26,28.6951,51.71,68.59
2009/8/21,12.56,32.85,45.87,17.46,47.3,22.19,69.73,32.71,26.79,14.21,27.5,44.78,119.9,18.9,61.03,43.66,24.955,56.27,72.64,32.56,24.41,16.64,53.58,26,48.2,28.92,58.71,29.3118,51.36,69.92
2009/8/24,12.42,32.67,47.13,17.35,47.56,22.06,70.76,32.33,26.8,14.2,27.03,44.79,119.32,18.76,61.28,43.01,24.53,55.91,72.56,32.5,24.64,16.73,53.34,26.14,47.95,29.69,59.3,29.3492,51.55,71.3
2009/8/25,12.35,32.82,48.25,17.75,47.83,22,70.65,32.4,26.87,14.3,27.32,44.68,118.83,19.1,61.14,43.58,24.37,56.45,72.68,32.95,24.64,16.8,53.4,26.3,48.43,29.92,59.71,29.2558,51.67,70.68
2009/8/26,12.26,33.14,47.82,17.79,47.25,21.93,71.09,32.38,27,14.11,27.57,44.48,119.47,19.43,60.63,43.3,24.59,57,71.42,32.68,24.55,16.77,53.36,26.51,48.79,28.93,59.77,29.4146,51.8,71.37
2009/8/27,12.4,33.96,51.82,17.92,47.08,21.88,71,32.33,27.01,14.19,27.55,44.81,119.43,19.47,60.49,43.45,24.72,57.16,71.63,32.87,24.69,16.86,53.06,26.42,49.2,28.94,60.01,29.0128,51.24,70.86
2009/8/28,12.5,34.24,51.04,17.98,46.71,22,70.68,32.56,26.84,14.08,27.69,44.76,118.22,20.25,60.29,42.92,24.53,56.07,71.92,32.32,24.68,16.81,53.19,26.21,49.61,28.18,59.64,28.9848,51.13,70.12
2009/8/31,12.05,33.82,49.67,17.59,45.31,21.6,69.94,31.93,26.04,13.9,27.29,44.89,118.05,20.32,60.44,43.46,24.385,56.24,72.1,32.43,24.65,16.7,54.11,26.05,50.42,28,59.36,29.0035,50.87,69.15
2009/9/1,11.59,31.98,48.77,16.46,43.84,21.17,68.48,31.05,25.68,13.34,26.74,43.87,116.69,19.72,59.94,41.67,24.265,55.64,70.12,31.79,24,16.38,53.02,25.36,49.26,27.33,59.06,28.3774,50.97,68.41
2009/9/2,11.55,31.95,48.4,16.27,43.51,21.55,68.04,31.06,25.4,13.2,26.53,44.25,116.09,19.47,59.76,40.86,24.9,55.37,70.58,30.81,23.86,16.28,52.8,25.37,49.15,28.66,58.85,28.1625,50.92,68.18
2009/9/3,12.01,32.46,48.46,16.84,45.04,21.49,68.33,31.63,25.44,13.45,26.9,44.45,116.33,19.42,59.69,42.11,24.79,55.57,71.02,30.24,24.11,16.08,52.87,25.15,49.92,28.87,59.65,28.256,51.74,68.26
2009/9/4,12.18,32.84,49.15,17.09,46.11,21.84,68.96,31.71,25.9,13.87,27.03,45.1,117.46,19.64,60.32,42.34,24.975,56.14,71.35,30.7,24.62,16.39,52.86,25.51,50.12,28.88,60.52,28.5923,51.68,69.18
2009/9/8,12.6,33.49,49.5,17.02,46.97,21.92,70.48,31.83,26.28,14.5,27.48,45.47,117.16,19.8,60.57,42.54,25.205,56.22,71.69,30.97,24.82,16.21,54.2,25.75,48.97,27.84,60.38,28.9194,51.4,70.65
2009/9/9,12.81,34.09,50.53,17.04,48.41,22.23,70.33,31.36,26.95,14.87,27.38,45.98,116.76,19.93,60.92,42.86,25.315,55.09,73.18,31.55,24.78,16.17,53.76,25.94,49.14,28.4,61.24,28.8633,51.11,70.5
2009/9/10,12.84,34.4,50.49,17.22,48.69,23.01,71.45,32.09,28.36,14.8,27.53,46.5,117.67,19.76,60.66,43.02,25.29,54.85,74.39,31.96,25,16.34,56.04,26.56,48.52,29.11,61.95,29.2931,51.03,70.65
2009/9/11,12.99,34.17,51.35,16.97,48.53,23.09,70.75,31.81,28.42,14.67,27.34,46.1,118.05,19.51,60.42,42.5,25.755,54.39,74,32.54,24.86,16.25,55.64,26.66,48.41,29.07,61.99,29.209,50.72,69.98
2009/9/14,12.94,33.92,50.97,16.99,48.77,22.79,71.04,32.28,28.08,15.35,27.51,45.7,118.88,19.36,60.34,43.75,26.08,54.23,74.56,32.89,25,16.36,55.3,26.53,48.99,28.76,61.56,29.0315,50.38,70
2009/9/15,13.99,34.65,52.07,16.79,51.7,22.98,71.63,33.15,28.29,16,27.41,45.64,119.35,19.55,60.15,43.19,26.225,54.98,74.68,32.7,25.21,16.21,55.03,26.7,49.01,27.7,61.29,28.9661,49.93,69.49
2009/9/16,14.47,35.84,52.36,17.25,52.62,23.36,72.45,33.9,28.37,17,28.06,45.64,121.82,19.65,60.19,44.65,26.335,56.47,75.38,32.17,25.18,16.42,55.31,26.54,48.85,29.29,61.95,28.4148,50.04,70.34
2009/9/17,14.05,35,52.88,17.61,53.89,23.39,71.97,33.69,28.46,16.66,27.92,45.71,121.88,19.41,60.77,44.96,26.71,56.46,74.89,32.01,25.3,16.32,55.53,26.37,47.7,29.34,62.52,27.5739,49.96,69.84
2009/9/18,14.06,34.77,53.02,17.63,53.42,23.4,72.64,33.74,28.44,16.5,28.23,46.15,122.11,19.55,60.78,44.95,26.88,57,74.62,31.88,25.26,16.51,57.32,27.05,47.37,28.58,62.82,27.6486,50.11,69.99
2009/9/21,13.94,33.76,52.86,17.25,52.46,23.66,72.05,33.78,28,16.76,28.14,46.35,121.57,19.54,60.67,44.55,26.5,56.14,74.54,31.82,25.3,16.64,57.1,26.87,47.79,28.59,62.67,27.5552,50.91,69.57
2009/9/22,14.26,33.97,53.14,17.61,54.34,23.41,72.63,33.7,28.38,17.01,27.62,47.01,121.61,19.53,61.08,46.47,26.425,55.81,74.97,31.33,25.77,16.8,57.24,26.5,47.59,27.58,63.23,27.5739,50.99,69.83
2009/9/23,14.14,33.6,52.37,17.5,53.14,22.8,71.37,33.13,28.08,17,27.35,46.93,120.82,19.87,60.77,45.06,26.29,55.54,74.42,31.33,25.72,16.43,57.25,27.13,47.29,26.68,62.74,27.9196,50.4,69
2009/9/24,13.51,33.85,51.79,16.98,51.85,22.65,70.71,32.27,27.97,16.58,27.04,46.87,120.94,19.54,60.72,44.37,26.17,56.12,74.1,31.01,25.94,16.44,57.84,27.03,47.52,26.03,62.34,28.1719,50.7,68.93
2009/9/25,13.08,33.07,51.52,16.6,51.2,22.62,70.66,31.74,27.62,16.37,26.85,47.02,121.08,19.37,60.62,43.65,26.485,56.95,73.8,31.25,25.55,16.4,58.01,26.96,47.75,25.34,61.54,27.9756,49.47,68.7
2009/9/28,13.43,34.41,53.07,17.22,52.18,23.61,71.7,32.68,28.23,16.76,27.26,47.88,119.33,19.74,61.27,44.81,26.565,57.17,75.01,32.03,25.83,16.57,58.16,27.43,49.16,25.8,61.64,28.3587,49.5,69.59
2009/9/29,13.31,33.99,54.62,17.16,51.6,23.3,70.91,32.52,27.94,16.71,26.83,47.44,118.81,19.48,60.93,44.88,26.655,57.17,73.94,31.85,25.75,16.77,57.91,27.2,48.96,25.68,61.31,28.1812,49.23,69.07
2009/9/30,13.12,33.9,54.15,16.92,51.33,23.54,70.43,32.14,27.46,16.42,26.64,47.21,119.61,19.57,60.89,43.82,26.85,57.07,73.8,31.63,25.89,16.55,57.92,27.01,49.23,25.04,60.93,28.284,49.09,68.61
2009/10/1,12.92,32.46,52.11,16.21,49.45,23.07,68.81,30.6,27.36,15.97,26.32,45.96,117.9,18.9,59.81,41.37,26.56,56.74,72.55,31.18,24.88,16.31,56.62,26.61,48.77,24.79,59.99,28.0411,49,67.27
2009/10/2,12.82,32.49,51.4,16.34,48.83,22.67,68.14,30.54,27.21,15.36,26.03,45.28,119.02,18.97,59.73,41.86,26.935,56.71,71.93,31.65,24.96,16.15,56.75,26.52,49.04,24.28,59.63,27.9289,49.08,66.58
2009/10/5,13.42,33.22,52.28,16.96,50.75,22.94,69.39,31.36,27.67,15.83,26.15,46.07,119.75,19.1,59.82,43.8,26.9,56.61,73.02,31.77,24.64,16.4,56.68,26.76,48.99,24.04,60.43,27.9943,49.06,67.58
2009/10/6,13.89,33.52,52.29,17,51.7,23.35,70.56,31.89,28.18,16.08,26.29,47.01,121.35,19.63,60.29,44.91,27.16,57.44,73.93,32.51,25.11,16.78,57.03,27.15,49.53,24.38,61.49,28.1906,49.48,68.66
2009/10/7,14.2,33.99,51.79,17.35,51.9,23.61,70.51,31.78,28.17,16.16,26.14,46.56,122.78,19.75,60.71,45.7,27.405,57.14,73.14,32.19,25.09,16.69,56.95,26.18,48.93,25.05,61.07,27.4524,49.49,68.67
2009/10/8,14.35,34.98,52.3,17.33,53.09,23.67,71.45,32.6,28.67,16.22,26.89,46.46,122.29,19.88,60.94,45.3,27.295,56.87,74.53,32.43,25.67,16.7,57.65,25.94,48.35,24.16,61.78,27.2468,49.74,69.05
2009/10/9,14.24,34.94,52.69,17.5,53.64,24.03,72.76,32.95,28.64,16.18,26.96,47.38,125.93,20.17,61.74,45.85,27.325,56.7,74.73,32.56,25.59,16.92,57.56,25.66,48.81,24.67,62.17,27.2468,49.97,69.27
2009/10/12,14.25,35.08,51.66,18.03,53.05,23.82,73.67,33.06,28.64,16.33,27.04,47.04,127.04,20.4,62.53,46.08,27.395,56.68,74.88,32.86,25.72,17.1,57.5,25.6,48.83,25.23,61.47,27.0973,49.61,70.13
2009/10/13,14.11,34.84,51.9,17.81,52.74,23.85,74.07,33.34,28.41,16.39,27.53,46.69,127.02,20.49,61.01,45.66,27.4,57.05,74.65,32.42,25.81,16.78,57.26,25.9,48.02,24.29,61.97,27.116,50.34,70.26
2009/10/14,14.32,35.09,52.51,18.59,54.51,24.38,75.46,34.56,28.91,16.84,27.38,47.89,128.35,20.83,60.55,47.16,27.42,57.5,76.57,32.9,25.96,17.37,57.31,25.83,48.66,24.87,63.76,27.0413,50.19,71.84
2009/10/15,14.36,35.54,51.76,18.1,54.77,24.37,76.69,34.57,29.23,16.79,27.3,48,127.98,20.67,60.94,47.16,27.46,58.2,76.77,33.3,26.71,17.66,57.24,25.91,48.55,24.55,64.4,27.2001,50.95,72.94
2009/10/16,14.04,34.95,53.19,17.26,54.57,24.02,76.81,34.1,29.4,16.08,27.26,48.37,121.64,20.18,60.46,46.06,27.505,58.78,76.02,33.21,26.5,17.77,57.44,25.7,48.67,24.45,64.89,27.0039,51.22,73.12
2009/10/19,14.07,35.74,53.45,17.16,57.85,24.25,77.66,34.62,29.87,15.84,27.63,48.47,123.06,20.41,61.16,45.98,27.395,59.28,76.32,33.73,26.36,17.98,57.79,26,48.8,24.92,65.44,27.0599,51.89,73.62
2009/10/20,13.79,35.42,51.89,17.01,59.61,24.11,77.03,33.87,29.35,15.58,26.97,48.74,122.82,20.18,60.59,46.03,27.035,58.92,75.95,33.72,26.37,17.93,58.13,25.99,48.46,25.96,65.4,26.9104,51.7,73.02
2009/10/21,13.82,35.1,50.63,16.51,58.4,23.96,76.97,33.44,29.23,15.53,26.32,48.22,120.87,19.86,60.31,44.65,27.035,58.33,76.33,32.68,26.61,17.41,57.49,25.94,48.02,25.12,65.4,27.1254,50.63,73.31
2009/10/22,14.04,36.44,51.07,16.52,58.74,24.18,77.29,34.05,29.44,15.34,26.72,48.32,122.69,20.12,60.94,45.71,27.075,59.5,78.79,32.87,26.59,17.56,58.13,26.1,51.7,25.71,65.9,27.116,50.48,74.44
2009/10/23,13.73,34.58,49.89,16.22,57.6,24.17,76.68,33.23,28.89,15.2,26.27,48.56,120.36,19.78,60.54,45.23,26.62,59.43,77.82,32.43,28.02,17.25,57.64,25.73,51.3,25.85,65.81,26.9572,50.44,73.57
2009/10/26,13.28,34.88,48.29,15.4,57.07,23.7,75.45,32.42,28.65,15.01,26.1,47.86,120.11,19.83,60.09,43.82,26.615,59.2,76.82,32.02,28.68,17.12,56.9,25.31,51.24,25.31,64.83,26.7609,49.84,73.23
2009/10/27,12.81,35.95,47.75,15.45,56.69,23.54,76.59,32.68,28.17,14.93,26,47.3,120.65,19.74,60.02,43.9,26.73,59.02,76,32.43,28.61,17.26,57.18,25.6,51.07,26.5,64.09,27.2842,49.87,74.91
2009/10/28,11.93,34.67,47.22,15.01,54.43,23.02,75.89,32.09,27.24,14.42,25.21,46.93,121.5,19.03,59.57,42.68,26.755,58.64,74.46,32.05,28.02,17.21,57.23,26.08,50.5,25.88,62.61,27.985,49.9,73.84
2009/10/29,13,36.44,48.81,15.73,57.25,23.52,77.95,32.97,28.14,14.87,25.91,48.35,122.87,19.22,59.86,44.35,27.045,59.14,75.48,31.31,28.22,17.55,59.54,26.23,51.91,26.47,63.58,28.0691,50.4,73.96
2009/10/30,12.42,34.84,47.8,14.58,55.06,22.85,76.54,31.82,27.37,14.26,25.09,47.46,120.61,19.11,59.05,41.77,26.655,58.61,73.57,30.93,27.73,17.03,58,25.67,49.79,25.95,61.45,27.6486,49.68,71.67
2009/11/2,12.48,35.68,48.27,14.63,55.49,23,76.64,32.27,27.41,14.47,25.06,48.16,120.56,19.01,59.49,42.58,26.86,59.16,74.28,31.26,27.88,16.95,58.95,25.59,50.2,26.42,62.66,27.4804,50.28,72.15
2009/11/3,12.66,36.04,48.1,14.8,56.46,22.95,76.7,32.55,27.62,14.32,25,47.51,121.16,18.5,58.93,42.7,26.56,59.24,74.06,30.67,27.56,16.89,58.58,25.36,50.08,26.91,63.2,27.1627,49.9,71.74
2009/11/4,12.51,35.96,48.07,14.7,56.22,23.3,76.28,32.19,28.03,14.19,24.96,47.76,121.29,18.59,59.52,42.21,26.745,60.29,74.07,32.64,28.06,16.93,59.03,25.53,50.16,27.87,63.58,27.1908,50.38,71.3
2009/11/5,12.89,37.74,49.77,15.13,57.99,23.93,77.24,33.38,29,14.43,25.63,48.85,123.1,18.89,59.98,43.87,27.2,61.48,75.46,32.71,28.47,17.02,60.47,25.94,50.64,28.21,65.45,27.387,51.28,72.5
2009/11/6,12.89,37.21,49.68,15.05,57.6,23.82,77.53,33.38,28.56,15.33,26.08,49.16,123.49,18.93,60.3,43.48,27.245,61.72,75.41,32.59,28.52,16.96,61.04,25.93,51.9,28.67,65.07,27.6206,51.25,72.58
2009/11/9,13.34,39.05,51.35,15.77,60,23.99,77.66,34.61,29,15.85,26.81,49.99,126,19.46,60.75,44.35,27.74,62.64,77.2,33.43,28.99,17.43,61.85,26.34,53.6,29.13,66.73,28.1906,52,72.85
2009/11/10,13.47,39.68,50.32,16.03,59.96,23.65,78.34,33.76,29.12,15.78,26.82,49.96,126.91,19.5,61.23,44.17,27.905,62.28,77.99,33.61,29.01,17.56,61.86,26.36,53.93,28.97,66.73,28.3214,52.31,72.61
2009/11/11,13.43,40.05,50.68,16.43,60.06,23.92,78.51,34.11,29.29,15.83,27.31,50,127.19,19.84,60.87,44.32,28.065,62.83,77.96,33.22,29.12,17.62,62.23,26.44,54.31,29.37,66.97,28.3681,52.97,72.91
2009/11/12,13.2,39.5,50.28,16.06,58.57,23.44,77.42,33.87,29.05,15.75,27.24,49.7,126.26,19.68,61.15,43.3,27.97,62.17,77.21,32.98,29.36,17.62,61.3,26.29,53.14,28.76,66.7,28.1812,53.24,71.9
2009/11/13,13.18,40.35,50.68,15.98,58.78,23.71,77.94,34.31,30.44,15.66,27.34,49.91,127.03,19.82,61.43,42.9,28.23,63.58,77.32,33.1,29.63,17.59,61.61,26.25,53.28,29.08,67.99,28.1532,53.2,72.47
2009/11/16,13.61,41.44,52.48,15.87,60.4,23.87,78.61,34.94,30.7,16,27.65,50.81,128.21,20.25,62.19,43.04,28.37,64.53,78.02,33.81,29.54,17.94,62.27,26.29,52.94,29.15,69.34,28.3401,53.16,74.43
2009/11/17,13.76,41.36,52.53,15.77,59.88,24.09,78.81,35.29,30.87,16.02,26.99,51.32,128.63,20.32,62.17,43.16,28.435,63.57,78.78,34.29,30,17.94,62.31,26.28,53.15,28.97,69.93,28.6391,53.66,75.03
2009/11/18,13.76,41.57,52.02,16.35,59.41,24,78.92,35.25,30.67,16.09,27.29,50.48,128.15,20.12,62.32,43.38,28.29,63.98,77.8,35.14,30.11,18.19,62.41,26.31,53.15,28.87,68.81,28.6484,54.15,75.27
2009/11/19,13.22,41.14,51.43,16.08,58.61,23.68,77.34,34.6,30.21,15.76,27.11,49.82,127.54,19.27,62.43,42.55,28.44,63.41,77.25,35.33,29.78,18.11,62.15,26.11,52.68,28.63,68.01,28.5176,54.54,74.65
2009/11/20,13.13,40.93,51.7,16.09,57.95,23.46,76.77,34.51,30.01,15.59,27.18,50.04,126.96,19.24,62.31,42.46,28.74,63.97,76.64,36.46,29.62,18.36,61.8,26.02,52.38,28.56,67.97,28.4335,54.28,74.38
2009/11/23,13.06,41.63,52.63,16.29,58.14,23.9,78.74,34.76,30.48,16.02,27.51,51.02,128.2,19.4,62.69,43.28,29.12,63.99,77.73,36.42,29.94,18.53,62.73,26.78,52.97,29.08,68.73,29.2745,54.68,75.7
2009/11/24,12.92,41.44,51.97,16.1,58,23.74,79.03,34.67,30.23,16.12,27.56,50.19,127.93,19.39,63.18,42.48,29.095,64.22,77.61,36.22,29.91,18.31,62.8,27.1,53.09,29.56,68.27,29.779,54.85,75.97
2009/11/25,13,41.72,52.93,15.95,59.04,23.74,79.64,35.15,30.61,16.18,27.85,50.05,127.28,19.34,63.3,42.16,29.055,64.45,77.91,36.57,29.79,18.59,62.87,27.08,52.76,29.54,68.31,29.9285,54.96,76.47
2009/11/27,12.66,40.84,52.45,15.47,57.45,23.38,78.17,34.4,30.35,15.94,27.61,49.07,125.7,19.11,62.89,41.33,28.59,63.6,76.75,36.29,29.22,18.25,62.48,26.99,51.65,29.44,67.2,29.5548,54.63,74.87
2009/11/30,12.52,41.83,52.41,15.85,58.39,23.4,78.04,34.58,30.22,16.02,27.36,49.06,126.35,19.2,62.84,42.49,28.6,63.25,77.44,36.21,29.41,18.17,62.35,26.94,52.39,28.67,67.24,29.3959,54.55,75.07
2009/12/1,12.8,41.3,53.72,15.9,59.68,23.91,79.06,35.1,30.73,16.17,28,49.59,127.94,19.65,63.51,42.22,29.04,63.54,78.63,36.88,30.01,18.85,62.91,27.18,52.6,28.7,68,30.2182,54.75,76.04
2009/12/2,13.64,41.04,53.78,15.65,58.94,23.87,78.73,35.38,30.79,16.07,28.33,48.98,127.21,19.72,63.88,41.93,28.98,62.5,78.41,36.8,29.78,18.74,63.19,27.35,52.65,28.29,68.15,30.5078,54.57,75.79
2009/12/3,13.27,38.87,53.77,15.76,58.2,23.83,77.96,34.83,30.33,16,27.93,48.96,127.55,19.87,64.16,41.4,28.635,61.97,77.15,36.77,29.83,18.64,62.56,27.52,51.44,27.33,67.26,30.5452,54.44,74.99
2009/12/4,12.99,39.3,54.68,16.28,58.3,24.16,78.07,32.34,30.84,16.2,28.08,49.79,127.25,20.46,64.36,41.74,28.745,61.59,78.24,36.7,29.98,18.49,62.6,27.6,51.04,27.46,68.32,30.5546,54.24,74.25
2009/12/7,13.05,39.41,55.82,15.89,57.56,24.21,78.17,32.4,31,16.08,28.22,49.21,127.04,20.37,64.37,41.25,28.935,61.93,77.91,36.7,29.79,18.06,62.47,27.97,50.57,28.3,68.86,31.0685,54.93,73.77
2009/12/8,12.87,39.13,55.66,15.41,56.38,23.81,76.76,31.63,30.68,15.72,27.67,48.94,126.8,19.99,64.25,41.21,28.84,60.61,77.11,36.35,29.57,17.76,61.87,27.61,49.92,28.46,68.23,31.1993,54.41,72.95
2009/12/9,13.08,39.88,55.47,15.39,56.18,23.86,77.06,31.59,30.7,15.66,27.55,49.95,128.39,20.01,64.38,41.19,28.915,60.6,79.74,37.15,29.71,18.24,62.24,27.56,50.1,28.5,67.41,31.1152,54.07,72.79
2009/12/10,13.5,40.23,55.01,15.21,56.94,23.94,77.42,31.91,31.3,15.61,27.99,50.14,129.34,20.15,64.77,41.27,29.29,61.05,80.68,37.54,29.87,18.32,62.24,27.76,50.76,30.31,67.93,31.4516,54.69,72.4
2009/12/11,14.61,40.73,55.6,15.63,57.51,23.77,77.76,32.23,31.7,15.92,28.49,50.05,129.68,19.9,64.85,40.96,29.555,61.66,81.75,37.07,29.85,18.3,62.34,28.01,50.7,30.48,69.4,31.517,54.65,72.83
2009/12/14,14.82,41.28,56.05,15.63,58.3,23.84,77.26,32.7,31.83,15.95,28.87,50.68,129.93,19.98,64.96,41.77,29.52,62.14,81.91,37.77,30.11,18.4,63.01,28.05,51.02,30.95,69.91,31.3488,54.07,69.69
